lon,lat,Nazov,DELAY,Current_Stop,From,Destination,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820259248,28,8,50,59
21.75771,48.39034,Os 8810 ,-60,Streda nad Bodrogom,Čierna nad Tisou,Košice,1611820259248,28,8,50,59
21.32044,49.04386,Os 9209 ,60,Kapušany pri Prešove,Prešov,Bardejov,1611820259248,28,8,50,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820274248,28,8,51,14
21.75771,48.39034,Os 8810 ,-60,Streda nad Bodrogom,Čierna nad Tisou,Košice,1611820274248,28,8,51,14
21.32044,49.04386,Os 9209 ,60,Kapušany pri Prešove,Prešov,Bardejov,1611820274248,28,8,51,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820289264,28,8,51,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820304247,28,8,51,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820319262,28,8,51,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820334248,28,8,52,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820379406,28,8,52,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820394295,28,8,53,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820409285,28,8,53,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820424293,28,8,53,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820439303,28,8,53,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820469329,28,8,54,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820499326,28,8,54,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820529342,28,8,55,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820529342,28,8,55,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820559366,28,8,55,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820559366,28,8,55,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820619397,28,8,56,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820619397,28,8,56,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820619397,28,8,56,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820679422,28,8,57,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820679422,28,8,57,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820679422,28,8,57,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820739444,28,8,58,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820739444,28,8,58,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820739444,28,8,58,59
21.42887,48.67311,Os 8809 ,360,Ruskov,Košice,Čierna nad Tisou,1611820739444,28,8,58,59
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820739444,28,8,58,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820754453,28,8,59,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820754453,28,8,59,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820754453,28,8,59,14
21.42887,48.67311,Os 8809 ,360,Ruskov,Košice,Čierna nad Tisou,1611820754453,28,8,59,14
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820754453,28,8,59,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820769442,28,8,59,29
21.24601,48.7958,Os 8508 ,0,Kostoľany nad Hornádom,Košice,Prešov,1611820769442,28,8,59,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820769442,28,8,59,29
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820769442,28,8,59,29
21.42887,48.67311,Os 8809 ,420,Ruskov,Košice,Čierna nad Tisou,1611820769442,28,8,59,29
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820769442,28,8,59,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820784447,28,8,59,44
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820784447,28,8,59,44
21.24601,48.7958,Os 8508 ,0,Kostoľany nad Hornádom,Košice,Prešov,1611820784447,28,8,59,44
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820784447,28,8,59,44
21.42887,48.67311,Os 8809 ,420,Ruskov,Košice,Čierna nad Tisou,1611820784447,28,8,59,44
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820784447,28,8,59,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820799456,28,8,59,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820799456,28,8,59,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820799456,28,8,59,59
21.42887,48.67311,Os 8809 ,420,Ruskov,Košice,Čierna nad Tisou,1611820799456,28,8,59,59
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820799456,28,8,59,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820814485,28,9,0,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820814485,28,9,0,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820814485,28,9,0,14
21.42887,48.67311,Os 8809 ,420,Ruskov,Košice,Čierna nad Tisou,1611820814485,28,9,0,14
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820814485,28,9,0,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820829515,28,9,0,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820829515,28,9,0,29
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820829515,28,9,0,29
21.42887,48.67311,Os 8809 ,480,Ruskov,Košice,Čierna nad Tisou,1611820829515,28,9,0,29
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820829515,28,9,0,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820844511,28,9,0,44
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820844511,28,9,0,44
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820844511,28,9,0,44
21.42887,48.67311,Os 8809 ,480,Ruskov,Košice,Čierna nad Tisou,1611820844511,28,9,0,44
21.6674,48.40282,Os 8810 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611820844511,28,9,0,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820859533,28,9,0,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820859533,28,9,0,59
21.42887,48.67311,REX 1904 ,420,Ruskov,Humenné,Košice,1611820859533,28,9,0,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820859533,28,9,0,59
21.42887,48.67311,Os 8809 ,480,Ruskov,Košice,Čierna nad Tisou,1611820859533,28,9,0,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820874527,28,9,1,14
21.42887,48.67311,REX 1904 ,420,Ruskov,Humenné,Košice,1611820874527,28,9,1,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820874527,28,9,1,14
21.42887,48.67311,Os 8809 ,480,Ruskov,Košice,Čierna nad Tisou,1611820874527,28,9,1,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820874527,28,9,1,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820889538,28,9,1,29
21.42887,48.67311,REX 1904 ,480,Ruskov,Humenné,Košice,1611820889538,28,9,1,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820889538,28,9,1,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820889538,28,9,1,29
21.42887,48.67311,REX 1904 ,480,Ruskov,Humenné,Košice,1611820904536,28,9,1,44
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820904536,28,9,1,44
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820904536,28,9,1,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820904536,28,9,1,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820919538,28,9,1,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820919538,28,9,1,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820919538,28,9,1,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820934567,28,9,2,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820934567,28,9,2,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820934567,28,9,2,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820979577,28,9,2,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820979577,28,9,2,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820979577,28,9,2,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611820994563,28,9,3,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611820994563,28,9,3,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611820994563,28,9,3,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821009601,28,9,3,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821009601,28,9,3,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821009601,28,9,3,29
21.40544,49.04906,Os 9108 ,0,Lipníky,Strážske,Prešov,1611821009601,28,9,3,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821039970,28,9,3,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821039970,28,9,3,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821039970,28,9,3,59
21.990302,48.933803,Os 9411 ,0,Kamenica nad Cirochou,Humenné,Stakčín,1611821039970,28,9,3,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821069887,28,9,4,29
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821069887,28,9,4,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821069887,28,9,4,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821084632,28,9,4,44
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821084632,28,9,4,44
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821084632,28,9,4,44
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821099645,28,9,4,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821099645,28,9,4,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821099645,28,9,4,59
21.26712,49.01659,Os 9111 ,0,Šarišské Lúky,Prešov,Humenné,1611821099645,28,9,4,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821129735,28,9,5,29
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821129735,28,9,5,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821129735,28,9,5,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821159747,28,9,5,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821159747,28,9,5,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821159747,28,9,5,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821174776,28,9,6,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821174776,28,9,6,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821174776,28,9,6,14
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821219756,28,9,6,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821219756,28,9,6,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821219756,28,9,6,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821279816,28,9,7,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821279816,28,9,7,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821279816,28,9,7,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821369829,28,9,9,29
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821369829,28,9,9,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821369829,28,9,9,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821399846,28,9,9,59
20.81501,48.81167,Os 7408 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611821399846,28,9,9,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821399846,28,9,9,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821429868,28,9,10,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821429868,28,9,10,29
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821459880,28,9,10,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821459880,28,9,10,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821459880,28,9,10,59
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821459880,28,9,10,59
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821459880,28,9,10,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821474975,28,9,11,14
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821474975,28,9,11,14
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821474975,28,9,11,14
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821474975,28,9,11,14
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821474975,28,9,11,14
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821489874,28,9,11,29
20.56151,48.95041,R 604 TATRAN,240,Spišská Nová Ves,Košice,Bratislava hlavná stanica,1611821489874,28,9,11,29
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821489874,28,9,11,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821489874,28,9,11,29
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821489874,28,9,11,29
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821489874,28,9,11,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821519884,28,9,11,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821519884,28,9,11,59
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821519884,28,9,11,59
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821519884,28,9,11,59
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821519884,28,9,11,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821609959,28,9,13,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821609959,28,9,13,29
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821609959,28,9,13,29
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821609959,28,9,13,29
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821609959,28,9,13,29
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821609959,28,9,13,29
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821639973,28,9,13,59
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821639973,28,9,13,59
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821639973,28,9,13,59
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821639973,28,9,13,59
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821639973,28,9,13,59
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821639973,28,9,13,59
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821639973,28,9,13,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821669977,28,9,14,29
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821669977,28,9,14,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821669977,28,9,14,29
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821669977,28,9,14,29
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821669977,28,9,14,29
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821669977,28,9,14,29
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821669977,28,9,14,29
20.56151,48.95041,Os 7806 ,240,Spišská Nová Ves,Košice,Poprad-Tatry,1611821685034,28,9,14,45
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821685034,28,9,14,45
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821685034,28,9,14,45
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821685034,28,9,14,45
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821685034,28,9,14,45
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821685034,28,9,14,45
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821685034,28,9,14,45
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821699992,28,9,14,59
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821699992,28,9,14,59
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821699992,28,9,14,59
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821699992,28,9,14,59
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821699992,28,9,14,59
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821699992,28,9,14,59
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821699992,28,9,14,59
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821715062,28,9,15,15
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821715062,28,9,15,15
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821715062,28,9,15,15
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821715062,28,9,15,15
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821715062,28,9,15,15
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821715062,28,9,15,15
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821715062,28,9,15,15
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821730055,28,9,15,30
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821730055,28,9,15,30
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821730055,28,9,15,30
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821730055,28,9,15,30
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821730055,28,9,15,30
21.32044,49.04386,Os 9111 ,0,Kapušany pri Prešove,Prešov,Humenné,1611821730055,28,9,15,30
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821730055,28,9,15,30
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821760064,28,9,16,0
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821760064,28,9,16,0
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821760064,28,9,16,0
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821760064,28,9,16,0
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821760064,28,9,16,0
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821760064,28,9,16,0
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821775063,28,9,16,15
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821775063,28,9,16,15
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821775063,28,9,16,15
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821775063,28,9,16,15
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821775063,28,9,16,15
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821775063,28,9,16,15
21.26872,48.72291,EN 443 Slovakia,0,Košice,Žilina,Humenné,1611821820086,28,9,17,0
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821820086,28,9,17,0
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821820086,28,9,17,0
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821820086,28,9,17,0
22.05519,48.95489,Os 9411 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611821820086,28,9,17,0
22.05519,48.95489,Os 9410 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611821820086,28,9,17,0
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,1611821820086,28,9,17,0
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821850079,28,9,17,30
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821850079,28,9,17,30
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821850079,28,9,17,30
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821865095,28,9,17,45
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821865095,28,9,17,45
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821865095,28,9,17,45
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821910105,28,9,18,30
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821910105,28,9,18,30
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821910105,28,9,18,30
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821925124,28,9,18,45
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821925124,28,9,18,45
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821925124,28,9,18,45
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611821970126,28,9,19,30
21.95465,49.05145,Os 8908 ,0,Koškovce,Medzilaborce mesto,Humenné,1611821970126,28,9,19,30
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611821970126,28,9,19,30
20.72323,48.8055,Os 7411 ,0,Švedlár,Nálepkovo,Margecany,1611822030133,28,9,20,30
21.95465,49.05145,Os 8911 ,0,Koškovce,Humenné,Medzilaborce mesto,1611822030133,28,9,20,30
